"","TreeID","TreeLocationID","TreeVarietyID","TreeSourceID","RootVarietyID","TreeDeath","TreeDeathDate","TreePlantDate","TreeEndDate","Transplant","TransplantedFromID","Column","Row","Latitude","Longitude","HillTop","Slope","Valley","ElevationFt","OrchardMixtureID","TreeVarietyName","Pollinator","EventType.x","ToppedDate","EventType.y","BurrCountYear2019","EventType","BurrCountYear2020"
"138",138,207,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",79,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"139",139,208,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",80,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"140",140,209,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"B",81,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"141",141,210,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"B",82,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"142",142,211,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",83,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"143",143,212,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",84,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"144",144,213,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",85,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"145",145,214,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",86,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"146",146,215,1,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"B",87,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"147",147,216,1,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"B",88,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"148",148,217,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",89,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"149",149,218,1,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"B",90,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"150",150,219,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"B",91,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"151",151,220,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",92,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"152",152,221,1,1,1,1,2016-09-01,2013-10-17,NA,0,NA,"B",93,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"153",153,222,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"B",94,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"154",154,223,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",95,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"155",155,224,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"B",96,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"156",156,225,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",97,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"157",157,226,1,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"B",98,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"158",158,227,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",99,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"159",159,228,1,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"B",100,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"160",160,229,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",101,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"161",161,230,1,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"B",102,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"162",162,231,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"B",103,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"163",163,232,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"B",104,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"164",164,233,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",105,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"165",165,234,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",106,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"166",166,235,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",107,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"167",167,236,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",108,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 0",2020-09-30
"168",168,237,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",109,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"169",169,238,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",110,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"170",170,239,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",111,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"171",171,240,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",112,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"172",172,241,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",113,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"173",173,242,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",114,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"174",174,243,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",115,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"175",175,244,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",116,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 2",2020-09-30
"176",176,245,1,1,1,0,NA,2013-10-17,NA,0,NA,"B",117,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"177",177,257,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",1,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"178",178,258,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",2,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"179",179,259,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",3,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 2",2020-09-30
"180",180,260,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",4,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"181",181,261,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",5,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"182",182,262,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",6,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"183",183,263,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",7,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"184",184,264,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",8,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"185",185,265,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",9,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"186",186,266,2,1,1,1,2017-09-01,2013-10-17,NA,0,NA,"C",10,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"187",187,267,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",11,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"188",188,268,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",12,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"189",189,269,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",13,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"190",190,270,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",14,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"191",191,271,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",15,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"192",192,272,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",16,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"193",193,273,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",17,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"194",194,274,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",18,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"195",195,275,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",19,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"196",196,276,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",20,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"197",197,277,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",21,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"198",198,278,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",22,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"199",199,279,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",23,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"200",200,280,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",24,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"201",201,281,2,1,1,1,2017-09-01,2013-10-17,NA,0,NA,"C",25,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"202",202,282,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",26,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"203",203,283,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",27,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"204",204,284,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",28,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"205",205,285,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",29,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"206",206,286,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",30,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"207",207,287,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",31,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"208",208,288,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",32,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"209",209,289,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",33,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"210",210,290,2,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"C",34,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 2",2019-09-30,NA,NA
"211",211,291,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",35,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"212",212,292,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",36,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"213",213,293,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",37,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"214",214,294,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",38,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"215",215,295,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",39,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"216",216,296,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",40,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"217",217,297,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",41,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"218",218,298,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",42,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"219",219,299,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",43,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"220",220,300,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",44,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"221",221,301,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",45,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"222",222,302,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",46,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"223",223,303,2,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"C",47,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"224",224,304,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",48,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"225",225,305,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",49,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"226",226,306,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",50,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"227",227,307,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",51,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"228",228,308,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",52,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"229",229,309,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",53,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"230",230,310,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",54,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"231",231,311,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",55,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"232",232,312,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",56,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"233",232,312,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",56,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"234",233,313,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",57,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"235",234,314,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",58,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"236",235,315,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",59,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"237",236,316,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",60,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"238",237,317,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",61,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,NA,NA,"Burr 0",2020-09-30
"239",238,318,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",62,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"240",239,319,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",63,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"241",240,320,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",64,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"242",241,321,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",65,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"243",242,322,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",66,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"244",243,323,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",67,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"245",244,324,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",68,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"246",245,325,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",69,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"247",246,326,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",70,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"248",247,327,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",71,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"249",248,328,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",72,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"250",249,329,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",73,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"251",250,330,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",74,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"252",251,331,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",75,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"253",252,332,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",76,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"254",253,333,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",77,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"255",254,334,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",78,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"256",255,335,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",79,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"257",256,336,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",80,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"258",257,337,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",81,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"259",258,338,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",82,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"260",259,339,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",83,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"261",260,340,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",84,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"262",261,341,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",85,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"263",262,342,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",86,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"264",263,343,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",87,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"265",264,344,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",88,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"266",265,345,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",89,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"267",266,346,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",90,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"268",267,347,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"C",91,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"269",268,348,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"C",92,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"270",269,349,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"C",93,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"271",270,350,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",94,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"272",271,351,2,1,1,0,NA,2013-10-17,NA,0,NA,"C",95,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
